# Spectral_Value,Flux_Value,Flux_Accuracy_StatErrLow,Flux_Accuracy_StatErrHigh,Flux_Accuracy_Quality
4095.43464644396,18.4300994873047,1.44542324542999,1.44542324542999,0
4096.3777636968,20.5307998657227,1.47116577625275,1.47116577625275,0
4097.32109813542,20.8071002960205,1.46374297142029,1.46374297142029,0
4098.26464980982,18.4768009185791,1.43073379993439,1.43073379993439,0
4099.20841877005,18.6868991851807,1.38098227977753,1.38098227977753,0
4100.15240506613,21.0554008483887,1.42674839496613,1.42674839496613,0
4101.09660874812,19.2101993560791,1.39278602600098,1.39278602600098,0
4102.04102986607,17.6093006134033,1.36341178417206,1.36341178417206,0
4102.98566847006,17.2525005340576,1.34171998500824,1.34171998500824,0
4103.93052461017,16.3218002319336,1.33266651630402,1.33266651630402,0
4104.87559833649,15.2079000473022,1.31528627872467,1.31528627872467,0
4105.82088969914,15.9479999542236,1.3457658290863,1.3457658290863,0
4106.76639874822,19.0377006530762,1.38149881362915,1.38149881362915,0
4107.71212553388,19.968900680542,1.39510858058929,1.39510858058929,0
4108.65807010625,19.8306007385254,1.37221467494965,1.37221467494965,0
4109.60423251549,19.6805000305176,1.37903225421906,1.37903225421906,0
4110.55061281175,21.0673999786377,1.39255511760712,1.39255511760712,0
4111.49721104523,22.3722991943359,1.42883968353271,1.42883968353271,0
4112.44402726609,19.8985004425049,1.41348302364349,1.41348302364349,0
4113.39106152455,19.610200881958,1.42671930789948,1.42671930789948,0
4114.33831387081,23.8218994140625,1.47039902210236,1.47039902210236,0
4115.2857843551,22.7826995849609,1.46466743946075,1.46466743946075,0
4116.23347302765,20.3146991729736,1.42624473571777,1.42624473571777,0
4117.18137993871,22.7478008270264,1.4334682226181,1.4334682226181,0
4118.12950513853,24.6147994995117,1.45992398262024,1.45992398262024,0
4119.07784867738,19.3775005340576,1.36907839775085,1.36907839775085,0
4120.02641060554,18.7374000549316,1.3468896150589,1.3468896150589,0
4120.9751909733,18.968900680542,1.36208939552307,1.36208939552307,0
4121.92418983097,19.9162998199463,1.39472723007202,1.39472723007202,0
4122.87340722887,21.681999206543,1.45060586929321,1.45060586929321,0
4123.82284321731,20.301399230957,1.47042286396027,1.47042286396027,0
4124.77249784664,22.9034996032715,1.46297836303711,1.46297836303711,0
4125.7223711672,18.8726997375488,1.40699732303619,1.40699732303619,0
4126.67246322936,20.1980991363525,1.36848342418671,1.36848342418671,0
4127.6227740835,22.3600006103516,1.40449714660645,1.40449714660645,0
4128.57330377998,19.0774002075195,1.34914815425873,1.34914815425873,0
4129.52405236922,21.1180992126465,1.37122356891632,1.37122356891632,0
4130.47501990161,20.1408004760742,1.35310065746307,1.35310065746307,0
4131.42620642759,20.1235008239746,1.36949944496155,1.36949944496155,0
4132.37761199757,20.1884002685547,1.36891293525696,1.36891293525696,0
4133.32923666201,19.3808994293213,1.35952031612396,1.35952031612396,0
4134.28108047135,18.8616008758545,1.35211324691772,1.35211324691772,0
4135.23314347606,19.6891994476318,1.36044728755951,1.36044728755951,0
4136.18542572662,17.7019996643066,1.36976659297943,1.36976659297943,0
4137.13792727352,20.257999420166,1.39301443099976,1.39301443099976,0
4138.09064816725,21.5972995758057,1.40719509124756,1.40719509124756,0
4139.04358845834,21.2621002197266,1.38472282886505,1.38472282886505,0
4139.9967481973,22.1790008544922,1.38764476776123,1.38764476776123,0
4140.95012743468,21.8714008331299,1.39015114307404,1.39015114307404,0
4141.90372622101,22.8637008666992,1.41048073768616,1.41048073768616,0
4142.85754460686,22.6012992858887,1.409952044487,1.409952044487,0
4143.81158264279,20.5508995056152,1.37931299209595,1.37931299209595,0
4144.76584037939,18.7616996765137,1.35196995735168,1.35196995735168,0
4145.72031786726,18.5319995880127,1.3267570734024,1.3267570734024,0
4146.67501515699,17.9703006744385,1.32305812835693,1.32305812835693,0
4147.62993229921,18.7325000762939,1.35844743251801,1.35844743251801,0
4148.58506934454,22.1765995025635,1.4326868057251,1.4326868057251,0
4149.54042634363,23.3227005004883,1.46198201179504,1.46198201179504,0
4150.49600334712,21.8229007720947,1.38234066963196,1.38234066963196,0
4151.45180040569,20.8441009521484,1.35467660427094,1.35467660427094,0
4152.40781757,20.2668991088867,1.33651149272919,1.33651149272919,0
4153.36405489074,21.4678001403809,1.32893097400665,1.32893097400665,0
4154.32051241861,20.4619007110596,1.3175882101059,1.3175882101059,0
4155.27719020433,20.0814990997314,1.33186137676239,1.33186137676239,0
4156.23408829861,20.5478000640869,1.37577223777771,1.37577223777771,0
4157.19120675218,19.5599002838135,1.37798309326172,1.37798309326172,0
4158.1485456158,19.0356006622314,1.36048126220703,1.36048126220703,0
4159.10610494022,21.0753002166748,1.41760993003845,1.41760993003845,0
4160.06388477621,21.207799911499,1.4271799325943,1.4271799325943,0
4161.02188517455,20.847900390625,1.43312072753906,1.43312072753906,0
4161.98010618603,21.9848003387451,1.4596129655838,1.4596129655838,0
4162.93854786145,23.8227996826172,1.50335836410522,1.50335836410522,0
